AAR,BYDEL,ALDER,CIVST,KOEN,PERSONER
1997,1,35,U,2,173
1997,1,36,E,1,1
1997,1,36,E,2,4
1997,1,36,F,1,37
1997,1,36,F,2,30
1997,1,36,G,1,117
1997,1,36,G,2,106
1997,1,36,O,1,3
1997,1,36,P,1,6
1997,1,36,P,2,1
1997,1,36,U,1,226
1997,1,36,U,2,145
1997,1,37,E,1,1
1997,1,37,F,1,35
1997,1,37,F,2,29
1997,1,37,G,1,95
1997,1,37,G,2,120
1997,1,37,O,1,1
1997,1,37,P,1,2
1997,1,37,U,1,178
1997,1,37,U,2,112
1997,1,38,E,2,2
1997,1,38,F,1,38
1997,1,38,F,2,34
1997,1,38,G,1,118
1997,1,38,G,2,104
1997,1,38,L,1,1
1997,1,38,O,1,2
1997,1,38,O,2,1
1997,1,38,P,1,4
1997,1,38,P,2,1
1997,1,38,U,1,192
1997,1,38,U,2,121
1997,1,39,E,2,1
1997,1,39,F,1,22
1997,1,39,F,2,34
1997,1,39,G,1,97
1997,1,39,G,2,103
1997,1,39,L,1,2
1997,1,39,P,1,4
1997,1,39,U,1,181
1997,1,39,U,2,99
1997,1,40,E,2,2
1997,1,40,F,1,42
1997,1,40,F,2,47
1997,1,40,G,1,81
1997,1,40,G,2,97
1997,1,40,O,1,1
1997,1,40,P,1,5
1997,1,40,P,2,1
1997,1,40,U,1,155
1997,1,40,U,2,122
1997,1,41,E,1,2
1997,1,41,E,2,4
1997,1,41,F,1,52
1997,1,41,F,2,41
1997,1,41,G,1,87
1997,1,41,G,2,99
1997,1,41,O,1,1
1997,1,41,P,1,3
1997,1,41,P,2,2
1997,1,41,U,1,142
1997,1,41,U,2,110
1997,1,42,E,1,3
1997,1,42,E,2,5
1997,1,42,F,1,36
1997,1,42,F,2,39
1997,1,42,G,1,99
1997,1,42,G,2,114
1997,1,42,O,2,1
1997,1,42,P,1,6
1997,1,42,P,2,4
1997,1,42,U,1,113
1997,1,42,U,2,93
1997,1,43,E,1,1
1997,1,43,E,2,2
1997,1,43,F,1,42
1997,1,43,F,2,56
1997,1,43,G,1,101
1997,1,43,G,2,92
1997,1,43,O,1,1
1997,1,43,P,1,8
1997,1,43,U,1,174
1997,1,43,U,2,113
1997,1,44,E,1,1
1997,1,44,E,2,5
1997,1,44,F,1,35
1997,1,44,F,2,60
1997,1,44,G,1,101
1997,1,44,G,2,106
1997,1,44,O,1,2
1997,1,44,P,1,8
1997,1,44,P,2,2
1997,1,44,U,1,119
1997,1,44,U,2,95
1997,1,45,E,1,1
1997,1,45,E,2,3
1997,1,45,F,1,50
1997,1,45,F,2,63
1997,1,45,G,1,80
1997,1,45,G,2,106
1997,1,45,L,1,2
1997,1,45,P,1,2
1997,1,45,U,1,123
1997,1,45,U,2,82
1997,1,46,E,1,4
1997,1,46,E,2,3
1997,1,46,F,1,59
1997,1,46,F,2,79
1997,1,46,G,1,113
1997,1,46,G,2,153
1997,1,46,P,1,6
1997,1,46,P,2,1
1997,1,46,U,1,116
1997,1,46,U,2,88
1997,1,47,E,1,3
1997,1,47,E,2,2
1997,1,47,F,1,58
1997,1,47,F,2,67
1997,1,47,G,1,124
1997,1,47,G,2,122
1997,1,47,L,1,1
1997,1,47,P,1,4
1997,1,47,P,2,2
1997,1,47,U,1,103
1997,1,47,U,2,73
1997,1,48,E,1,2
1997,1,48,E,2,10
1997,1,48,F,1,63
1997,1,48,F,2,85
1997,1,48,G,1,135
1997,1,48,G,2,118
1997,1,48,L,1,2
1997,1,48,O,1,1
1997,1,48,U,1,100
1997,1,48,U,2,79
1997,1,49,E,1,3
1997,1,49,E,2,8
1997,1,49,F,1,83
1997,1,49,F,2,101
1997,1,49,G,1,124
1997,1,49,G,2,146
1997,1,49,L,1,1
1997,1,49,O,1,2
1997,1,49,P,1,5
1997,1,49,U,1,87
1997,1,49,U,2,73
1997,1,50,E,2,19
1997,1,50,F,1,101
1997,1,50,F,2,107
1997,1,50,G,1,147
1997,1,50,G,2,172
1997,1,50,O,2,1
1997,1,50,P,1,7
1997,1,50,U,1,94
1997,1,50,U,2,64
1997,1,51,E,1,6
1997,1,51,E,2,11
1997,1,51,F,1,95
1997,1,51,F,2,104
1997,1,51,G,1,147
1997,1,51,G,2,151
1997,1,51,L,1,1
1997,1,51,O,2,1
1997,1,51,P,2,1
1997,1,51,U,1,76
1997,1,51,U,2,78
1997,1,52,E,1,7
1997,1,52,E,2,17
1997,1,52,F,1,76
1997,1,52,F,2,92
1997,1,52,G,1,178
1997,1,52,G,2,165
1997,1,52,P,1,5
1997,1,52,P,2,3
1997,1,52,U,1,72
1997,1,52,U,2,44
1997,1,53,E,1,3
1997,1,53,E,2,16
1997,1,53,F,1,94
1997,1,53,F,2,120
1997,1,53,G,1,137
1997,1,53,G,2,169
1997,1,53,P,1,5
1997,1,53,P,2,5
1997,1,53,U,1,59
1997,1,53,U,2,52
1997,1,54,E,1,8
1997,1,54,E,2,12
1997,1,54,F,1,82
1997,1,54,F,2,117
1997,1,54,G,1,179
1997,1,54,G,2,145
1997,1,54,L,1,1
1997,1,54,P,1,1
1997,1,54,U,1,61
1997,1,54,U,2,37
1997,1,55,E,1,4
1997,1,55,E,2,14
1997,1,55,F,1,65
1997,1,55,F,2,82
1997,1,55,G,1,116
1997,1,55,G,2,104
1997,1,55,P,1,3
1997,1,55,U,1,37
1997,1,55,U,2,31
1997,1,56,E,1,7
1997,1,56,E,2,10
1997,1,56,F,1,66
1997,1,56,F,2,66
1997,1,56,G,1,115
1997,1,56,G,2,108
1997,1,56,P,1,5
1997,1,56,U,1,43
1997,1,56,U,2,29
1997,1,57,E,1,6
1997,1,57,E,2,16
1997,1,57,F,1,59
1997,1,57,F,2,71
1997,1,57,G,1,130
1997,1,57,G,2,98
1997,1,57,L,1,1
1997,1,57,P,1,2
1997,1,57,U,1,30
1997,1,57,U,2,20
1997,1,58,E,1,6
1997,1,58,E,2,23
1997,1,58,F,1,50
1997,1,58,F,2,62
1997,1,58,G,1,97
1997,1,58,G,2,94
1997,1,58,U,1,26
1997,1,58,U,2,27
1997,1,59,E,1,5
1997,1,59,E,2,12
1997,1,59,F,1,53
1997,1,59,F,2,53
1997,1,59,G,1,77
1997,1,59,G,2,82
1997,1,59,P,1,2
1997,1,59,P,2,2
1997,1,59,U,1,33
1997,1,59,U,2,31
1997,1,60,E,1,6
1997,1,60,E,2,16
1997,1,60,F,1,41
1997,1,60,F,2,52
1997,1,60,G,1,104
1997,1,60,G,2,98
1997,1,60,P,1,2
1997,1,60,U,1,26
1997,1,60,U,2,19
1997,1,61,E,1,5
1997,1,61,E,2,23
1997,1,61,F,1,35
1997,1,61,F,2,60
1997,1,61,G,1,74
1997,1,61,G,2,82
1997,1,61,P,1,3
1997,1,61,U,1,23
1997,1,61,U,2,10
1997,1,62,E,1,11
1997,1,62,E,2,34
1997,1,62,F,1,24
1997,1,62,F,2,47
1997,1,62,G,1,80
1997,1,62,G,2,72
1997,1,62,P,1,2
1997,1,62,P,2,1
1997,1,62,U,1,26
1997,1,62,U,2,14
1997,1,63,E,1,5
1997,1,63,E,2,24
1997,1,63,F,1,44
1997,1,63,F,2,33
1997,1,63,G,1,62
1997,1,63,G,2,72
1997,1,63,L,1,1
1997,1,63,P,1,1
1997,1,63,U,1,12
1997,1,63,U,2,20
1997,1,64,E,1,5
1997,1,64,E,2,28
1997,1,64,F,1,23
1997,1,64,F,2,34
1997,1,64,G,1,90
1997,1,64,G,2,75
1997,1,64,U,1,14
1997,1,64,U,2,20
1997,1,65,E,1,10
1997,1,65,E,2,29
1997,1,65,F,1,31
1997,1,65,F,2,49
1997,1,65,G,1,83
1997,1,65,G,2,67
1997,1,65,L,1,1
1997,1,65,P,2,1
1997,1,65,U,1,18
1997,1,65,U,2,10
1997,1,66,E,1,6
1997,1,66,E,2,25
1997,1,66,F,1,23
1997,1,66,F,2,37
1997,1,66,G,1,85
1997,1,66,G,2,56
1997,1,66,P,1,2
1997,1,66,U,1,16
1997,1,66,U,2,10
1997,1,67,E,1,11
1997,1,67,E,2,32
1997,1,67,F,1,34
1997,1,67,F,2,42
1997,1,67,G,1,53
1997,1,67,G,2,48
1997,1,67,P,2,1
1997,1,67,U,1,14
1997,1,67,U,2,14
1997,1,68,E,1,5
1997,1,68,E,2,37
1997,1,68,F,1,16
1997,1,68,F,2,43
1997,1,68,G,1,69
1997,1,68,G,2,45
1997,1,68,P,1,1
1997,1,68,U,1,21
1997,1,68,U,2,21
1997,1,69,E,1,7
1997,1,69,E,2,45
1997,1,69,F,1,24
1997,1,69,F,2,27
1997,1,69,G,1,65
1997,1,69,G,2,51
1997,1,69,U,1,7
1997,1,69,U,2,17
1997,1,70,E,1,13
1997,1,70,E,2,44
1997,1,70,F,1,26
1997,1,70,F,2,30
1997,1,70,G,1,66
1997,1,70,G,2,50
1997,1,70,O,1,1
1997,1,70,U,1,14
1997,1,70,U,2,20
1997,1,71,E,1,11
1997,1,71,E,2,27
1997,1,71,F,1,18
1997,1,71,F,2,30
1997,1,71,G,1,54
1997,1,71,G,2,45
1997,1,71,O,2,1
1997,1,71,U,1,14
1997,1,71,U,2,18
1997,1,72,E,1,11
1997,1,72,E,2,56
1997,1,72,F,1,21
1997,1,72,F,2,39
1997,1,72,G,1,57
1997,1,72,G,2,42
1997,1,72,U,1,13
1997,1,72,U,2,19
1997,1,73,E,1,11
1997,1,73,E,2,50
1997,1,73,F,1,12
1997,1,73,F,2,31
1997,1,73,G,1,50
1997,1,73,G,2,42
1997,1,73,U,1,6
1997,1,73,U,2,17
1997,1,74,E,1,17
1997,1,74,E,2,58
1997,1,74,F,1,18
1997,1,74,F,2,34
1997,1,74,G,1,53
1997,1,74,G,2,39
1997,1,74,U,1,12
1997,1,74,U,2,22
1997,1,75,E,1,12
1997,1,75,E,2,50
1997,1,75,F,1,20
1997,1,75,F,2,29
1997,1,75,G,1,51
1997,1,75,G,2,45
1997,1,75,U,1,18
1997,1,75,U,2,16
1997,1,76,E,1,7
1997,1,76,E,2,54
1997,1,76,F,1,9
1997,1,76,F,2,33
1997,1,76,G,1,47
1997,1,76,G,2,48
1997,1,76,U,1,7
1997,1,76,U,2,25
1997,1,77,E,1,11
1997,1,77,E,2,61
1997,1,77,F,1,8
1997,1,77,F,2,27
1997,1,77,G,1,48
1997,1,77,G,2,36
1997,1,77,P,2,1
1997,1,77,U,1,7
1997,1,77,U,2,20
1997,1,78,E,1,15
1997,1,78,E,2,59
1997,1,78,F,1,9
1997,1,78,F,2,27
1997,1,78,G,1,39
1997,1,78,G,2,25
1997,1,78,U,1,6
1997,1,78,U,2,21
1997,1,79,E,1,9
1997,1,79,E,2,67
1997,1,79,F,1,9
1997,1,79,F,2,24
1997,1,79,G,1,38
1997,1,79,G,2,27
1997,1,79,U,1,7
1997,1,79,U,2,21
1997,1,80,E,1,11
1997,1,80,E,2,67
1997,1,80,F,1,8
1997,1,80,F,2,14
1997,1,80,G,1,44
1997,1,80,G,2,18
1997,1,80,U,1,4
1997,1,80,U,2,21
1997,1,81,E,1,13
1997,1,81,E,2,68
1997,1,81,F,1,6
1997,1,81,F,2,19
1997,1,81,G,1,29
1997,1,81,G,2,21
1997,1,81,U,1,5
1997,1,81,U,2,25
1997,1,82,E,1,14
1997,1,82,E,2,61
1997,1,82,F,1,6
1997,1,82,F,2,19
1997,1,82,G,1,29
1997,1,82,G,2,18
1997,1,82,L,1,1
1997,1,82,O,2,1
1997,1,82,U,1,5
1997,1,82,U,2,19
1997,1,83,E,1,16
1997,1,83,E,2,63
1997,1,83,F,1,9
1997,1,83,F,2,14
1997,1,83,G,1,20
1997,1,83,G,2,17
1997,1,83,P,1,1
1997,1,83,U,1,5
1997,1,83,U,2,14
1997,1,84,E,1,11
1997,1,84,E,2,45
1997,1,84,F,1,2
1997,1,84,F,2,18
1997,1,84,G,1,23
1997,1,84,G,2,11
1997,1,84,U,1,7
1997,1,84,U,2,16
1997,1,85,E,1,17
1997,1,85,E,2,48
1997,1,85,F,1,1
1997,1,85,F,2,16
1997,1,85,G,1,18
1997,1,85,G,2,11
1997,1,85,U,1,2
1997,1,85,U,2,25
1997,1,86,E,1,11
1997,1,86,E,2,46
1997,1,86,F,1,2
1997,1,86,F,2,10
1997,1,86,G,1,16
1997,1,86,G,2,8
1997,1,86,U,1,2
1997,1,86,U,2,9
1997,1,87,E,1,9
1997,1,87,E,2,48
1997,1,87,F,1,3
1997,1,87,F,2,9
1997,1,87,G,1,11
1997,1,87,G,2,3
1997,1,87,U,1,1
1997,1,87,U,2,20
1997,1,88,E,1,6
1997,1,88,E,2,43
1997,1,88,F,2,6
1997,1,88,G,1,13
1997,1,88,G,2,8
1997,1,88,U,1,4
1997,1,88,U,2,13
1997,1,89,E,1,3
1997,1,89,E,2,36
1997,1,89,F,1,3
1997,1,89,F,2,8
1997,1,89,G,1,6
1997,1,89,G,2,2
1997,1,89,U,1,2
1997,1,89,U,2,15
1997,1,90,E,1,2
1997,1,90,E,2,31
1997,1,90,F,1,5
1997,1,90,F,2,8
1997,1,90,G,1,4
1997,1,90,G,2,4
1997,1,90,U,1,2
1997,1,90,U,2,3
1997,1,91,E,1,1
1997,1,91,E,2,15
1997,1,91,F,2,4
1997,1,91,G,1,2
1997,1,91,G,2,5
1997,1,91,U,1,1
1997,1,91,U,2,9
1997,1,92,E,1,4
1997,1,92,E,2,23
1997,1,92,F,2,3
1997,1,92,G,2,1
1997,1,92,U,2,8
1997,1,93,E,2,12
1997,1,93,F,1,1
1997,1,93,F,2,4
1997,1,93,G,1,2
1997,1,93,U,2,9
1997,1,94,E,2,13
1997,1,94,U,2,4
1997,1,95,E,1,1
1997,1,95,E,2,4
1997,1,95,F,2,1
1997,1,95,G,1,2
1997,1,96,E,1,1
1997,1,96,E,2,9
1997,1,96,F,2,2
1997,1,96,U,2,1
1997,1,97,E,2,7
1997,1,97,G,2,1
1997,1,98,E,2,4
1997,1,99,E,1,1
1997,1,99,E,2,4
1997,1,100,E,2,2
1997,1,101,E,1,1
1997,1,105,U,2,1
1997,2,0,U,1,501
1997,2,0,U,2,485
1997,2,1,U,1,409
1997,2,1,U,2,405
1997,2,2,U,1,391
1997,2,2,U,2,367
1997,2,3,U,1,351
1997,2,3,U,2,326
1997,2,4,U,1,284
1997,2,4,U,2,227
1997,2,5,U,1,270
1997,2,5,U,2,252
1997,2,6,U,1,245
1997,2,6,U,2,258
1997,2,7,U,1,235
1997,2,7,U,2,230
1997,2,8,U,1,209
1997,2,8,U,2,190
1997,2,9,U,1,168
1997,2,9,U,2,219
1997,2,10,U,1,203
1997,2,10,U,2,166
1997,2,11,U,1,192
1997,2,11,U,2,172
1997,2,12,U,1,153
1997,2,12,U,2,162
1997,2,13,U,1,175
1997,2,13,U,2,146
1997,2,14,U,1,148
1997,2,14,U,2,148
1997,2,15,U,1,165
1997,2,15,U,2,175
1997,2,16,U,1,175
1997,2,16,U,2,170
1997,2,17,U,1,172
1997,2,17,U,2,195
1997,2,18,G,2,4
1997,2,18,U,1,220
1997,2,18,U,2,216
1997,2,19,G,1,4
1997,2,19,G,2,7
1997,2,19,U,1,228
1997,2,19,U,2,267
1997,2,20,E,2,1
1997,2,20,F,2,1
1997,2,20,G,1,3
1997,2,20,G,2,14
1997,2,20,U,1,327
1997,2,20,U,2,429
1997,2,21,F,2,1
1997,2,21,G,1,1
1997,2,21,G,2,21
1997,2,21,P,1,1
1997,2,21,P,2,1
1997,2,21,U,1,487
1997,2,21,U,2,680
1997,2,22,F,1,1
1997,2,22,F,2,3
1997,2,22,G,1,11
1997,2,22,G,2,44
1997,2,22,U,1,707
1997,2,22,U,2,876
1997,2,23,F,1,2
1997,2,23,F,2,6
1997,2,23,G,1,23
1997,2,23,G,2,45
1997,2,23,P,1,1
1997,2,23,U,1,783
1997,2,23,U,2,963
1997,2,24,F,1,7
1997,2,24,F,2,11
1997,2,24,G,1,33
1997,2,24,G,2,91
1997,2,24,O,1,1
1997,2,24,U,1,932
1997,2,24,U,2,980
1997,2,25,E,2,1
1997,2,25,F,1,3
1997,2,25,F,2,20
1997,2,25,G,1,55
1997,2,25,G,2,113
1997,2,25,O,1,2
1997,2,25,U,1,915
1997,2,25,U,2,995
1997,2,26,E,2,1
1997,2,26,F,1,4
1997,2,26,F,2,18
1997,2,26,G,1,86
1997,2,26,G,2,154
1997,2,26,O,1,1
1997,2,26,P,1,1
1997,2,26,U,1,852
1997,2,26,U,2,939
1997,2,27,F,1,7
1997,2,27,F,2,27
1997,2,27,G,1,119
1997,2,27,G,2,180
1997,2,27,P,2,1
1997,2,27,U,1,854
1997,2,27,U,2,775
1997,2,28,E,1,1
1997,2,28,F,1,15
1997,2,28,F,2,26
1997,2,28,G,1,146
1997,2,28,G,2,183
1997,2,28,P,2,1
1997,2,28,U,1,816
1997,2,28,U,2,706
1997,2,29,E,1,1
1997,2,29,F,1,17
1997,2,29,F,2,53
1997,2,29,G,1,189
1997,2,29,G,2,258
1997,2,29,L,1,1
1997,2,29,O,2,1
1997,2,29,P,1,1
1997,2,29,U,1,779
1997,2,29,U,2,714
1997,2,30,E,1,1
1997,2,30,E,2,1
1997,2,30,F,1,28
1997,2,30,F,2,41
1997,2,30,G,1,229
1997,2,30,G,2,254
1997,2,30,O,1,1
1997,2,30,O,2,3
1997,2,30,P,2,2
1997,2,30,U,1,716
1997,2,30,U,2,658
1997,2,31,E,2,1
1997,2,31,F,1,44
1997,2,31,F,2,57
1997,2,31,G,1,224
1997,2,31,G,2,252
1997,2,31,P,1,4
1997,2,31,P,2,1
1997,2,31,U,1,609
1997,2,31,U,2,583
1997,2,32,E,1,1
1997,2,32,E,2,1
1997,2,32,F,1,43
1997,2,32,F,2,59
1997,2,32,G,1,224
1997,2,32,G,2,242
1997,2,32,O,1,1
1997,2,32,P,1,1
1997,2,32,P,2,3
1997,2,32,U,1,532
1997,2,32,U,2,428
1997,2,33,E,1,1
1997,2,33,F,1,38
1997,2,33,F,2,59
1997,2,33,G,1,193
1997,2,33,G,2,207
1997,2,33,L,1,1
1997,2,33,O,2,1
1997,2,33,P,1,6
1997,2,33,P,2,2
1997,2,33,U,1,475
1997,2,33,U,2,385
1997,2,34,E,2,2
1997,2,34,F,1,58
1997,2,34,F,2,56
1997,2,34,G,1,202
1997,2,34,G,2,185
1997,2,34,L,1,1
1997,2,34,O,1,1
1997,2,34,P,1,6
1997,2,34,P,2,2
1997,2,34,U,1,390
1997,2,34,U,2,327
1997,2,35,E,1,3
1997,2,35,E,2,3
1997,2,35,F,1,40
1997,2,35,F,2,54
1997,2,35,G,1,181
1997,2,35,G,2,177
1997,2,35,L,1,1
1997,2,35,O,1,1
1997,2,35,O,2,1
1997,2,35,P,1,3
1997,2,35,U,1,363
1997,2,35,U,2,265
1997,2,36,E,2,2
1997,2,36,F,1,53
1997,2,36,F,2,57
1997,2,36,G,1,164
1997,2,36,G,2,177
1997,2,36,P,1,2
1997,2,36,P,2,1
1997,2,36,U,1,313
1997,2,36,U,2,254
1997,2,37,E,2,1
1997,2,37,F,1,52
1997,2,37,F,2,48
1997,2,37,G,1,183
1997,2,37,G,2,147
1997,2,37,P,1,2
1997,2,37,P,2,2
1997,2,37,U,1,277
1997,2,37,U,2,198
1997,2,38,E,2,1
1997,2,38,F,1,44
1997,2,38,F,2,57
1997,2,38,G,1,170
1997,2,38,G,2,158
1997,2,38,P,1,3
1997,2,38,P,2,1
1997,2,38,U,1,250
1997,2,38,U,2,202
1997,2,39,E,1,1
1997,2,39,E,2,2
1997,2,39,F,1,59
1997,2,39,F,2,67
1997,2,39,G,1,159
1997,2,39,G,2,176
1997,2,39,O,1,1
1997,2,39,P,1,4
1997,2,39,P,2,2
1997,2,39,U,1,223
1997,2,39,U,2,160
1997,2,40,E,2,1
1997,2,40,F,1,61
1997,2,40,F,2,61
1997,2,40,G,1,165
1997,2,40,G,2,160
1997,2,40,P,1,2
1997,2,40,P,2,2
1997,2,40,U,1,202
1997,2,40,U,2,142
1997,2,41,E,1,1
1997,2,41,E,2,4
1997,2,41,F,1,46
1997,2,41,F,2,72
1997,2,41,G,1,135
1997,2,41,G,2,157
1997,2,41,L,1,2
1997,2,41,O,1,1
1997,2,41,P,1,4
1997,2,41,P,2,1
1997,2,41,U,1,203
1997,2,41,U,2,151
1997,2,42,E,1,1
1997,2,42,E,2,4
1997,2,42,F,1,43
1997,2,42,F,2,74
1997,2,42,G,1,159
1997,2,42,G,2,157
1997,2,42,L,1,1
1997,2,42,O,2,2
1997,2,42,P,1,4
1997,2,42,U,1,167
1997,2,42,U,2,145
1997,2,43,E,1,2
1997,2,43,E,2,6
1997,2,43,F,1,51
1997,2,43,F,2,66
1997,2,43,G,1,141
1997,2,43,G,2,177
1997,2,43,P,1,6
1997,2,43,P,2,2
1997,2,43,U,1,176
1997,2,43,U,2,129
1997,2,44,E,1,1
1997,2,44,E,2,7
1997,2,44,F,1,60
1997,2,44,F,2,82
1997,2,44,G,1,167
1997,2,44,G,2,165
1997,2,44,O,2,1
1997,2,44,P,1,4
1997,2,44,P,2,4
1997,2,44,U,1,141
1997,2,44,U,2,121
1997,2,45,E,1,2
1997,2,45,E,2,7
1997,2,45,F,1,64
1997,2,45,F,2,110
1997,2,45,G,1,142
1997,2,45,G,2,155
1997,2,45,L,1,1
1997,2,45,O,1,1
1997,2,45,P,1,1
1997,2,45,P,2,1
1997,2,45,U,1,136
1997,2,45,U,2,105
1997,2,46,E,1,1
1997,2,46,E,2,4
1997,2,46,F,1,65
1997,2,46,F,2,100
1997,2,46,G,1,152
1997,2,46,G,2,176
1997,2,46,L,1,1
1997,2,46,O,1,1
1997,2,46,O,2,1
1997,2,46,P,1,2
1997,2,46,P,2,2
1997,2,46,U,1,138
1997,2,46,U,2,96
1997,2,47,E,2,10
1997,2,47,F,1,75
1997,2,47,F,2,108
1997,2,47,G,1,143
1997,2,47,G,2,152
1997,2,47,P,1,3
1997,2,47,P,2,3
1997,2,47,U,1,114
1997,2,47,U,2,95
1997,2,48,E,1,1
1997,2,48,E,2,9
1997,2,48,F,1,64
1997,2,48,F,2,116
1997,2,48,G,1,162
1997,2,48,G,2,179
1997,2,48,P,1,3
1997,2,48,P,2,2
1997,2,48,U,1,118
1997,2,48,U,2,78
1997,2,49,E,1,2
1997,2,49,E,2,7
1997,2,49,F,1,91
1997,2,49,F,2,118
1997,2,49,G,1,188
1997,2,49,G,2,176
1997,2,49,P,1,1
1997,2,49,P,2,3
1997,2,49,U,1,109
1997,2,49,U,2,89
1997,2,50,E,1,3
1997,2,50,E,2,11
1997,2,50,F,1,119
1997,2,50,F,2,157
1997,2,50,G,1,186
1997,2,50,G,2,188
1997,2,50,P,1,3
1997,2,50,P,2,1
1997,2,50,U,1,103
1997,2,50,U,2,71
1997,2,51,E,1,4
1997,2,51,E,2,17
1997,2,51,F,1,113
1997,2,51,F,2,146
1997,2,51,G,1,196
1997,2,51,G,2,181
1997,2,51,P,1,2
1997,2,51,P,2,2
1997,2,51,U,1,83
1997,2,51,U,2,81
1997,2,52,E,1,3
1997,2,52,E,2,20
1997,2,52,F,1,101
1997,2,52,F,2,141
1997,2,52,G,1,188
1997,2,52,G,2,190
1997,2,52,P,1,2
1997,2,52,P,2,3
1997,2,52,U,1,76
1997,2,52,U,2,61
1997,2,53,E,1,5
1997,2,53,E,2,22
1997,2,53,F,1,86
1997,2,53,F,2,136
1997,2,53,G,1,174
1997,2,53,G,2,161
1997,2,53,O,1,1
1997,2,53,P,1,2
1997,2,53,P,2,2
1997,2,53,U,1,84
1997,2,53,U,2,58
1997,2,54,E,1,4
1997,2,54,E,2,18
1997,2,54,F,1,72
1997,2,54,F,2,99
1997,2,54,G,1,159
1997,2,54,G,2,149
1997,2,54,P,1,2
1997,2,54,U,1,58
1997,2,54,U,2,40
1997,2,55,E,1,6
1997,2,55,E,2,21
1997,2,55,F,1,57
1997,2,55,F,2,94
1997,2,55,G,1,151
1997,2,55,G,2,152
1997,2,55,P,1,3
1997,2,55,U,1,52
1997,2,55,U,2,42
1997,2,56,E,1,5
1997,2,56,E,2,17
1997,2,56,F,1,81
1997,2,56,F,2,74
1997,2,56,G,1,130
1997,2,56,G,2,144
1997,2,56,O,1,1
1997,2,56,P,1,1
1997,2,56,P,2,2
1997,2,56,U,1,42
1997,2,56,U,2,41
1997,2,57,E,1,7
1997,2,57,E,2,27
1997,2,57,F,1,56
1997,2,57,F,2,107
1997,2,57,G,1,173
1997,2,57,G,2,108
1997,2,57,P,1,1
1997,2,57,U,1,39
1997,2,57,U,2,31
1997,2,58,E,1,5
1997,2,58,E,2,24
1997,2,58,F,1,71
1997,2,58,F,2,82
1997,2,58,G,1,142
1997,2,58,G,2,125
1997,2,58,P,1,2
1997,2,58,U,1,32
1997,2,58,U,2,39
1997,2,59,E,1,5
1997,2,59,E,2,26
1997,2,59,F,1,65
1997,2,59,F,2,69
1997,2,59,G,1,99
1997,2,59,G,2,108
1997,2,59,P,1,1
1997,2,59,U,1,39
1997,2,59,U,2,19
1997,2,60,E,1,6
1997,2,60,E,2,36
1997,2,60,F,1,38
1997,2,60,F,2,62
1997,2,60,G,1,121
1997,2,60,G,2,97
1997,2,60,P,1,2
1997,2,60,U,1,26
1997,2,60,U,2,22
1997,2,61,E,1,9
1997,2,61,E,2,34
1997,2,61,F,1,53
1997,2,61,F,2,75
1997,2,61,G,1,115
1997,2,61,G,2,103
1997,2,61,P,1,1
1997,2,61,U,1,33
1997,2,61,U,2,33
1997,2,62,E,1,12
1997,2,62,E,2,45
1997,2,62,F,1,58
1997,2,62,F,2,55
1997,2,62,G,1,100
1997,2,62,G,2,95
1997,2,62,U,1,28
1997,2,62,U,2,21
1997,2,63,E,1,12
1997,2,63,E,2,36
1997,2,63,F,1,62
1997,2,63,F,2,74
1997,2,63,G,1,102
1997,2,63,G,2,99
1997,2,63,P,1,1
1997,2,63,P,2,1
1997,2,63,U,1,26
1997,2,63,U,2,21
1997,2,64,E,1,7
1997,2,64,E,2,45
1997,2,64,F,1,51
1997,2,64,F,2,53
1997,2,64,G,1,111
1997,2,64,G,2,86
1997,2,64,P,1,1
1997,2,64,U,1,19
1997,2,64,U,2,26
1997,2,65,E,1,15
1997,2,65,E,2,53
1997,2,65,F,1,37
1997,2,65,F,2,61
1997,2,65,G,1,105
1997,2,65,G,2,94
1997,2,65,P,2,1
1997,2,65,U,1,25
1997,2,65,U,2,23
1997,2,66,E,1,11
1997,2,66,E,2,52
1997,2,66,F,1,35
1997,2,66,F,2,63
1997,2,66,G,1,100
1997,2,66,G,2,78
1997,2,66,L,1,1
1997,2,66,L,2,1
1997,2,66,U,1,19
1997,2,66,U,2,19
1997,2,67,E,1,8
1997,2,67,E,2,77
1997,2,67,F,1,36
1997,2,67,F,2,50
1997,2,67,G,1,95
1997,2,67,G,2,101
1997,2,67,L,1,1
1997,2,67,P,1,1
1997,2,67,U,1,25
1997,2,67,U,2,22
1997,2,68,E,1,21
1997,2,68,E,2,74
1997,2,68,F,1,38
1997,2,68,F,2,41
1997,2,68,G,1,101
1997,2,68,G,2,85
1997,2,68,P,1,1
1997,2,68,U,1,24
1997,2,68,U,2,38
1997,2,69,E,1,19
1997,2,69,E,2,88
1997,2,69,F,1,38
1997,2,69,F,2,47
1997,2,69,G,1,100
1997,2,69,G,2,96
1997,2,69,P,1,1
1997,2,69,U,1,23
1997,2,69,U,2,36
1997,2,70,E,1,11
1997,2,70,E,2,92
1997,2,70,F,1,33
1997,2,70,F,2,37
1997,2,70,G,1,88
1997,2,70,G,2,90
1997,2,70,U,1,27
1997,2,70,U,2,35
1997,2,71,E,1,23
1997,2,71,E,2,101
1997,2,71,F,1,23
1997,2,71,F,2,59
1997,2,71,G,1,90
1997,2,71,G,2,90
1997,2,71,P,1,1
